danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,primary_artist
0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-6,0.115,0.432,142.025,audio_features,6O7fPYTsb2mY0PiFt2ymDB,spotify:track:6O7fPYTsb2mY0PiFt2ymDB,https://api.spotify.com/v1/tracks/6O7fPYTsb2mY0PiFt2ymDB,https://api.spotify.com/v1/audio-analysis/6O7fPYTsb2mY0PiFt2ymDB,175756,4,Aim For The Moon (feat. Quavo),Pop Smoke
0.533,0.632,0,-7.237,1,0.0406,0.0618,7.42e-5,0.0616,0.31,179.833,audio_features,4qFyZGmG8DSpm2aR69M8yg,spotify:track:4qFyZGmG8DSpm2aR69M8yg,https://api.spotify.com/v1/tracks/4qFyZGmG8DSpm2aR69M8yg,https://api.spotify.com/v1/audio-analysis/4qFyZGmG8DSpm2aR69M8yg,210596,4,By My Side (with Sonia),Black Atlass
0.668,0.652,5,-5.89,0,0.04,0.0463,3.96e-4,0.141,0.712,159.959,audio_features,3FndTkMFKJuxYYl90ab1cF,spotify:track:3FndTkMFKJuxYYl90ab1cF,https://api.spotify.com/v1/tracks/3FndTkMFKJuxYYl90ab1cF,https://api.spotify.com/v1/audio-analysis/3FndTkMFKJuxYYl90ab1cF,183056,4,Night After Night,Black Atlass
0.784,0.632,10,-6.083,0,0.347,0.156,0,0.605,0.746,124.603,audio_features,0gO3E51A3fqp0ypJ26QbVP,spotify:track:0gO3E51A3fqp0ypJ26QbVP,https://api.spotify.com/v1/tracks/0gO3E51A3fqp0ypJ26QbVP,https://api.spotify.com/v1/audio-analysis/0gO3E51A3fqp0ypJ26QbVP,232839,4,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty
0.67,0.847,10,-4.85,1,0.409,0.184,0,0.304,0.381,137.22,audio_features,7mEUjhl6aTztdHCrxoTgBG,spotify:track:7mEUjhl6aTztdHCrxoTgBG,https://api.spotify.com/v1/tracks/7mEUjhl6aTztdHCrxoTgBG,https://api.spotify.com/v1/audio-analysis/7mEUjhl6aTztdHCrxoTgBG,189827,4,Wash Us In The Blood,Kanye West
0.714,0.555,6,-7.55,0,0.0459,0.656,2.89e-4,0.11,0.329,102.971,audio_features,2U6hcDLZHYRSd9Up0mMe9W,spotify:track:2U6hcDLZHYRSd9Up0mMe9W,https://api.spotify.com/v1/tracks/2U6hcDLZHYRSd9Up0mMe9W,https://api.spotify.com/v1/audio-analysis/2U6hcDLZHYRSd9Up0mMe9W,205130,4,Temporary Love,The Brinks
0.721,0.462,0,-9.954,1,0.0459,0.308,1.72e-4,0.0875,0.158,130.042,audio_features,31kL6SK7esUd0QRkrkjI8Q,spotify:track:31kL6SK7esUd0QRkrkjI8Q,https://api.spotify.com/v1/tracks/31kL6SK7esUd0QRkrkjI8Q,https://api.spotify.com/v1/audio-analysis/31kL6SK7esUd0QRkrkjI8Q,246133,4,You Can't Always Get What You Want,Ituana
0.771,0.34,4,-10.997,0,0.0282,0.697,6.55e-4,0.109,0.574,105.018,audio_features,1hBqtK4qAms8tUHz0bNzSY,spotify:track:1hBqtK4qAms8tUHz0bNzSY,https://api.spotify.com/v1/tracks/1hBqtK4qAms8tUHz0bNzSY,https://api.spotify.com/v1/audio-analysis/1hBqtK4qAms8tUHz0bNzSY,186286,4,Seven Nation Army,Ituana
0.782,0.494,0,-1.458,1,0.0339,0.454,6.31e-5,0.134,0.401,65.832,audio_features,2NCBjlH7FHEG7hXcnvUaWA,spotify:track:2NCBjlH7FHEG7hXcnvUaWA,https://api.spotify.com/v1/tracks/2NCBjlH7FHEG7hXcnvUaWA,https://api.spotify.com/v1/audio-analysis/2NCBjlH7FHEG7hXcnvUaWA,127273,4,Ugotme,Omar Apollo
0.591,0.457,4,-11.706,1,0.419,0.572,0.00249,0.11,0.375,141.157,audio_features,6zW8vtUkHvo6PfpYhh3T53,spotify:track:6zW8vtUkHvo6PfpYhh3T53,https://api.spotify.com/v1/tracks/6zW8vtUkHvo6PfpYhh3T53,https://api.spotify.com/v1/audio-analysis/6zW8vtUkHvo6PfpYhh3T53,207515,4,WHOLE WORLD (feat. Maxo),Earl Sweatshirt
0.632,0.372,6,-12.723,1,0.0403,0.53,0.806,0.117,0.278,81.012,audio_features,1CM16VHSXw4CcvZUPsa8CU,spotify:track:1CM16VHSXw4CcvZUPsa8CU,https://api.spotify.com/v1/tracks/1CM16VHSXw4CcvZUPsa8CU,https://api.spotify.com/v1/audio-analysis/1CM16VHSXw4CcvZUPsa8CU,203500,4,Tender love,Mounika.
0.824,0.296,10,-13.56,1,0.138,0.316,0.0115,0.0742,0.287,75.008,audio_features,3DYZKxjG8SZrWpVcoUilqQ,spotify:track:3DYZKxjG8SZrWpVcoUilqQ,https://api.spotify.com/v1/tracks/3DYZKxjG8SZrWpVcoUilqQ,https://api.spotify.com/v1/audio-analysis/3DYZKxjG8SZrWpVcoUilqQ,127138,4,Cut My Hair,Mounika.
0.789,0.419,1,-9.874,0,0.157,0.249,0.0257,0.123,0.542,117.988,audio_features,7fsNNSLGG8Wi0nFbufCU6L,spotify:track:7fsNNSLGG8Wi0nFbufCU6L,https://api.spotify.com/v1/tracks/7fsNNSLGG8Wi0nFbufCU6L,https://api.spotify.com/v1/audio-analysis/7fsNNSLGG8Wi0nFbufCU6L,194396,4,Know My Rights (feat. Lil Baby),6LACK
0.773,0.62,9,-5.252,1,0.103,0.363,2.37e-6,0.175,0.624,84.975,audio_features,0Lhy1sDDdtUFY2pyq2ZVi9,spotify:track:0Lhy1sDDdtUFY2pyq2ZVi9,https://api.spotify.com/v1/tracks/0Lhy1sDDdtUFY2pyq2ZVi9,https://api.spotify.com/v1/audio-analysis/0Lhy1sDDdtUFY2pyq2ZVi9,160000,4,Hit Me Up,Omar Apollo
0.823,0.338,0,-15.899,1,0.0413,0.139,0.00129,0.5,0.785,120.473,audio_features,1lbXEepatjRVjoG8pZMtdp,spotify:track:1lbXEepatjRVjoG8pZMtdp,https://api.spotify.com/v1/tracks/1lbXEepatjRVjoG8pZMtdp,https://api.spotify.com/v1/audio-analysis/1lbXEepatjRVjoG8pZMtdp,254453,4,Dreams,Fleetwood Mac
0.489,0.404,8,-7.815,1,0.0261,0.487,0.0485,0.14,0.153,108.01,audio_features,0qprlw0jfsW4H9cG0FFE0Z,spotify:track:0qprlw0jfsW4H9cG0FFE0Z,https://api.spotify.com/v1/tracks/0qprlw0jfsW4H9cG0FFE0Z,https://api.spotify.com/v1/audio-analysis/0qprlw0jfsW4H9cG0FFE0Z,597600,4,Cold Little Heart,Michael Kiwanuka
0.678,0.798,1,-5.923,1,0.304,0.456,0,0.264,0.747,145.126,audio_features,4ogUNsrAiv68W9LnD6mJJm,spotify:track:4ogUNsrAiv68W9LnD6mJJm,https://api.spotify.com/v1/tracks/4ogUNsrAiv68W9LnD6mJJm,https://api.spotify.com/v1/audio-analysis/4ogUNsrAiv68W9LnD6mJJm,160560,4,Mannequin (feat. Lil Tjay),Pop Smoke
0.658,0.179,8,-10.866,1,0.0448,0.689,0,0.17,0.191,128.128,audio_features,0NeJjNlprGfZpeX2LQuN6c,spotify:track:0NeJjNlprGfZpeX2LQuN6c,https://api.spotify.com/v1/tracks/0NeJjNlprGfZpeX2LQuN6c,https://api.spotify.com/v1/audio-analysis/0NeJjNlprGfZpeX2LQuN6c,238560,4,River,Leon Bridges
0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,audio_features,11MyiSGZSYSmhhqwGUTtAq,spotify:track:11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/tracks/11MyiSGZSYSmhhqwGUTtAq,https://api.spotify.com/v1/audio-analysis/11MyiSGZSYSmhhqwGUTtAq,317760,4,Sad Girl,Lana Del Rey
0.718,0.459,0,-7.116,0,0.0718,0.115,0,0.151,0.626,154.03,audio_features,6o2YQhGPwCdYBPpisPFInv,spotify:track:6o2YQhGPwCdYBPpisPFInv,https://api.spotify.com/v1/tracks/6o2YQhGPwCdYBPpisPFInv,https://api.spotify.com/v1/audio-analysis/6o2YQhGPwCdYBPpisPFInv,196493,4,Top Down,EARTHGANG
0.587,0.546,5,-11.783,0,0.0903,0.0147,0.672,0.115,0.263,91.139,audio_features,6y4Zh9nBgBfOTecqKkZqPK,spotify:track:6y4Zh9nBgBfOTecqKkZqPK,https://api.spotify.com/v1/tracks/6y4Zh9nBgBfOTecqKkZqPK,https://api.spotify.com/v1/audio-analysis/6y4Zh9nBgBfOTecqKkZqPK,134426,4,SirLadyMakemFall,Liv.e
0.722,0.536,1,-7.044,1,0.455,0.2,5.91e-5,0.0627,0.589,179.965,audio_features,2u7wzf0hv5cmp6emyxki8s,spotify:track:2u7wzf0hv5cmp6emyxki8s,https://api.spotify.com/v1/tracks/2u7wzf0hv5cmp6emyxki8s,https://api.spotify.com/v1/audio-analysis/2u7wzf0hv5cmp6emyxki8s,120267,4,ROADRUNNER +,$NOT
0.479,0.889,5,-5.705,0,0.136,0.711,0.00104,0.496,0.659,84.012,audio_features,1KoVZ5Ailf8Txpn0EUuijm,spotify:track:1KoVZ5Ailf8Txpn0EUuijm,https://api.spotify.com/v1/tracks/1KoVZ5Ailf8Txpn0EUuijm,https://api.spotify.com/v1/audio-analysis/1KoVZ5Ailf8Txpn0EUuijm,102813,4,I'm Deadass,Medhane
0.236,0.947,6,-6.373,1,0.595,0.0209,0,0.412,0.246,86.641,audio_features,4T9PRL2ykQDKxgF3XWsPga,spotify:track:4T9PRL2ykQDKxgF3XWsPga,https://api.spotify.com/v1/tracks/4T9PRL2ykQDKxgF3XWsPga,https://api.spotify.com/v1/audio-analysis/4T9PRL2ykQDKxgF3XWsPga,266373,4,Ghost Of Soulja Slim,Jay Electronica
0.444,0.152,8,-12.87,0,0.0471,0.953,8.85e-5,0.0966,0.227,115.95,audio_features,62ljuuXo0zrcrtJnnOhfxT,spotify:track:62ljuuXo0zrcrtJnnOhfxT,https://api.spotify.com/v1/tracks/62ljuuXo0zrcrtJnnOhfxT,https://api.spotify.com/v1/audio-analysis/62ljuuXo0zrcrtJnnOhfxT,231040,1,Dear April (Side A - Acoustic),Frank Ocean
0.545,0.362,6,-13.491,1,0.122,0.83,3.46e-5,0.112,0.707,79.288,audio_features,2BpDwT8ZSnuCAyF7BQDUsO,spotify:track:2BpDwT8ZSnuCAyF7BQDUsO,https://api.spotify.com/v1/tracks/2BpDwT8ZSnuCAyF7BQDUsO,https://api.spotify.com/v1/audio-analysis/2BpDwT8ZSnuCAyF7BQDUsO,133560,4,Carruth,Boldy James
0.634,0.647,9,-7.482,1,0.119,0.229,0,0.116,0.233,136.612,audio_features,6KiG4q5VlMLAsTDrQP2ucc,spotify:track:6KiG4q5VlMLAsTDrQP2ucc,https://api.spotify.com/v1/tracks/6KiG4q5VlMLAsTDrQP2ucc,https://api.spotify.com/v1/audio-analysis/6KiG4q5VlMLAsTDrQP2ucc,125257,4,Been Gone,YL
0.842,0.715,2,-6.03,1,0.0912,0.0265,0.0554,0.0831,0.428,126.021,audio_features,2FVMbLuIxo0dz3KLXgN6Jh,spotify:track:2FVMbLuIxo0dz3KLXgN6Jh,https://api.spotify.com/v1/tracks/2FVMbLuIxo0dz3KLXgN6Jh,https://api.spotify.com/v1/audio-analysis/2FVMbLuIxo0dz3KLXgN6Jh,160952,4,24,Money Man
0.817,0.551,7,-9.33,0,0.133,0.865,1.51e-4,0.101,0.142,109.966,audio_features,1F6IbA7di42uPc3cff8PXV,spotify:track:1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/tracks/1F6IbA7di42uPc3cff8PXV,https://api.spotify.com/v1/audio-analysis/1F6IbA7di42uPc3cff8PXV,123884,4,Flaming Hot Cheetos,Clairo
0.543,0.551,1,-10.38,1,0.437,0.741,5.35e-5,0.583,0.638,75.932,audio_features,5V9lnDn1hePoudMfKfCTNl,spotify:track:5V9lnDn1hePoudMfKfCTNl,https://api.spotify.com/v1/tracks/5V9lnDn1hePoudMfKfCTNl,https://api.spotify.com/v1/audio-analysis/5V9lnDn1hePoudMfKfCTNl,239027,4,God Is Perfect,Freddie Gibbs
0.788,0.436,1,-9.435,1,0.364,0.0611,0,0.0979,0.341,129.847,audio_features,7KSSdFCBHCfq4KPzz78ghk,spotify:track:7KSSdFCBHCfq4KPzz78ghk,https://api.spotify.com/v1/tracks/7KSSdFCBHCfq4KPzz78ghk,https://api.spotify.com/v1/audio-analysis/7KSSdFCBHCfq4KPzz78ghk,177314,4,Heatin Up (feat. Gunna),Lil Baby
0.59,0.618,1,-5.756,1,0.334,0.0127,0,0.244,0.153,96.459,audio_features,44gRhRi2OhEf7moAUj6MD1,spotify:track:44gRhRi2OhEf7moAUj6MD1,https://api.spotify.com/v1/tracks/44gRhRi2OhEf7moAUj6MD1,https://api.spotify.com/v1/audio-analysis/44gRhRi2OhEf7moAUj6MD1,252729,3,The Bigger Picture,Lil Baby
0.236,0.109,9,-12.724,0,0.0309,0.965,0.02,0.103,0.0995,137.464,audio_features,7FK6QNuJaKczy9CzjMqz8Q,spotify:track:7FK6QNuJaKczy9CzjMqz8Q,https://api.spotify.com/v1/tracks/7FK6QNuJaKczy9CzjMqz8Q,https://api.spotify.com/v1/audio-analysis/7FK6QNuJaKczy9CzjMqz8Q,185947,5,Falling Leaves,Clare Maguire
0.266,0.513,0,-7.852,1,0.0388,0.28,5.98e-5,0.11,0.579,200.781,audio_features,0iQPnK3bi7O27c5T2HBTdr,spotify:track:0iQPnK3bi7O27c5T2HBTdr,https://api.spotify.com/v1/tracks/0iQPnK3bi7O27c5T2HBTdr,https://api.spotify.com/v1/audio-analysis/0iQPnK3bi7O27c5T2HBTdr,256040,4,Florida Kilos,Lana Del Rey
0.681,0.514,1,-6.272,0,0.0676,0.191,0.0207,0.0983,0.145,150.979,audio_features,5jDp0atW1tJ1lcFSOPNHni,spotify:track:5jDp0atW1tJ1lcFSOPNHni,https://api.spotify.com/v1/tracks/5jDp0atW1tJ1lcFSOPNHni,https://api.spotify.com/v1/audio-analysis/5jDp0atW1tJ1lcFSOPNHni,194120,4,Pain & Pleasure,Black Atlass
0.603,0.764,7,-7.407,1,0.287,0.0557,0,0.621,0.382,119.942,audio_features,6tfrMstZ8tw7nZJ6HP0PyW,spotify:track:6tfrMstZ8tw7nZJ6HP0PyW,https://api.spotify.com/v1/tracks/6tfrMstZ8tw7nZJ6HP0PyW,https://api.spotify.com/v1/audio-analysis/6tfrMstZ8tw7nZJ6HP0PyW,238413,4,holy calamafuck,Run The Jewels
0.774,0.744,1,-3.625,0,0.133,0.0889,0,0.0741,0.0947,170.038,audio_features,5rFva7ZNcT61icb9dXavS1,spotify:track:5rFva7ZNcT61icb9dXavS1,https://api.spotify.com/v1/tracks/5rFva7ZNcT61icb9dXavS1,https://api.spotify.com/v1/audio-analysis/5rFva7ZNcT61icb9dXavS1,193412,4,41,Pouya
0.526,0.62,8,-7.244,0,0.281,0.067,2.41e-4,0.139,0.187,112.027,audio_features,70nmZhHZLNVYWP4NON41Zw,spotify:track:70nmZhHZLNVYWP4NON41Zw,https://api.spotify.com/v1/tracks/70nmZhHZLNVYWP4NON41Zw,https://api.spotify.com/v1/audio-analysis/70nmZhHZLNVYWP4NON41Zw,205766,4,Runnin' Thru The 7th With My Woadies,$uicideboy$
0.699,0.521,7,-6.546,1,0.0297,0.494,0,0.141,0.208,114.996,audio_features,5NdBAtsCYuOaRnYhbD7jAv,spotify:track:5NdBAtsCYuOaRnYhbD7jAv,https://api.spotify.com/v1/tracks/5NdBAtsCYuOaRnYhbD7jAv,https://api.spotify.com/v1/audio-analysis/5NdBAtsCYuOaRnYhbD7jAv,155495,4,When I'm Gone,Jasiah
0.864,0.729,2,-4.621,1,0.275,0.00908,0,0.105,0.285,101.991,audio_features,4iO6aCCNBAN2TGTD5JYIiq,spotify:track:4iO6aCCNBAN2TGTD5JYIiq,https://api.spotify.com/v1/tracks/4iO6aCCNBAN2TGTD5JYIiq,https://api.spotify.com/v1/audio-analysis/4iO6aCCNBAN2TGTD5JYIiq,124033,4,Case 19 (feat. 6ix9ine),Jasiah
0.621,0.814,2,-5.937,1,0.154,0.0405,0.00274,0.263,0.304,160.066,audio_features,2A9rFFPwsnhusCh8ZMBvYY,spotify:track:2A9rFFPwsnhusCh8ZMBvYY,https://api.spotify.com/v1/tracks/2A9rFFPwsnhusCh8ZMBvYY,https://api.spotify.com/v1/audio-analysis/2A9rFFPwsnhusCh8ZMBvYY,195966,4,Nobody Speak,DJ Shadow
0.68,0.501,6,-7.31,0,0.486,0.024,8.58e-5,0.162,0.392,132.416,audio_features,10vS4ZLi4XWlIsNXSQXgqh,spotify:track:10vS4ZLi4XWlIsNXSQXgqh,https://api.spotify.com/v1/tracks/10vS4ZLi4XWlIsNXSQXgqh,https://api.spotify.com/v1/audio-analysis/10vS4ZLi4XWlIsNXSQXgqh,205160,4,JU$T (feat. Pharrell Williams & Zack de la Rocha),Run The Jewels
0.686,0.824,11,-5.413,1,0.34,0.157,0,0.242,0.405,170.079,audio_features,5taqLrLouA4vCjM7ZQpEtW,spotify:track:5taqLrLouA4vCjM7ZQpEtW,https://api.spotify.com/v1/tracks/5taqLrLouA4vCjM7ZQpEtW,https://api.spotify.com/v1/audio-analysis/5taqLrLouA4vCjM7ZQpEtW,183827,4,ooh la la (feat. Greg Nice & DJ Premier),Run The Jewels
0.43,0.7,6,-5.35,1,0.264,0.0902,0,0.216,0.731,158.373,audio_features,4HDCLYli2SUdkq9OjmvhSD,spotify:track:4HDCLYli2SUdkq9OjmvhSD,https://api.spotify.com/v1/tracks/4HDCLYli2SUdkq9OjmvhSD,https://api.spotify.com/v1/audio-analysis/4HDCLYli2SUdkq9OjmvhSD,183219,4,BELIEVE IT,PARTYNEXTDOOR
0.749,0.436,9,-11.99,1,0.0393,0.0288,0.201,0.114,0.167,106.171,audio_features,1nNPoG2hygEvrFGlHdhvJ9,spotify:track:1nNPoG2hygEvrFGlHdhvJ9,https://api.spotify.com/v1/tracks/1nNPoG2hygEvrFGlHdhvJ9,https://api.spotify.com/v1/audio-analysis/1nNPoG2hygEvrFGlHdhvJ9,238773,4,Bad News,Kanye West
0.73,0.55,0,-9.479,0,0.0617,0.356,7.34e-6,0.078,0.51,79.993,audio_features,6tfEKQWSonINLZgXEQ9aRK,spotify:track:6tfEKQWSonINLZgXEQ9aRK,https://api.spotify.com/v1/tracks/6tfEKQWSonINLZgXEQ9aRK,https://api.spotify.com/v1/audio-analysis/6tfEKQWSonINLZgXEQ9aRK,206109,4,ATL Freestyle,6LACK
0.77,0.892,6,-4.724,1,0.22,0.137,0,0.109,0.84,91.123,audio_features,6Js9pKLTyVw7xZQ1MIjkVo,spotify:track:6Js9pKLTyVw7xZQ1MIjkVo,https://api.spotify.com/v1/tracks/6Js9pKLTyVw7xZQ1MIjkVo,https://api.spotify.com/v1/audio-analysis/6Js9pKLTyVw7xZQ1MIjkVo,138243,4,Shenanigans (feat. Yung Bans),Jasiah
0.483,0.841,5,-5.115,0,0.0964,0.0108,2.71e-6,0.382,0.204,114.382,audio_features,7ItFoQDmQIh3MAPsxiP6Vt,spotify:track:7ItFoQDmQIh3MAPsxiP6Vt,https://api.spotify.com/v1/tracks/7ItFoQDmQIh3MAPsxiP6Vt,https://api.spotify.com/v1/audio-analysis/7ItFoQDmQIh3MAPsxiP6Vt,177025,4,Ain't it Funny,Danny Brown
0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,audio_features,4aOOExMBUyxKnEYb39SrTg,spotify:track:4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/tracks/4aOOExMBUyxKnEYb39SrTg,https://api.spotify.com/v1/audio-analysis/4aOOExMBUyxKnEYb39SrTg,78681,4,Riot,XXXTENTACION
0.825,0.672,0,-7.108,1,0.418,0.0858,0,0.123,0.246,147.01,audio_features,7wTA0NKIm6T7nP2kaymU2a,spotify:track:7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/tracks/7wTA0NKIm6T7nP2kaymU2a,https://api.spotify.com/v1/audio-analysis/7wTA0NKIm6T7nP2kaymU2a,382307,4,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),Dreamville
0.646,0.682,7,-5.847,1,0.0759,0.683,4.84e-6,0.107,0.421,131.895,audio_features,5JRMqkR82k2fdDEAim9SCN,spotify:track:5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/tracks/5JRMqkR82k2fdDEAim9SCN,https://api.spotify.com/v1/audio-analysis/5JRMqkR82k2fdDEAim9SCN,176732,4,Peach,Kevin Abstract
0.823,0.672,4,-4.893,0,0.224,0.418,2.75e-5,0.228,0.536,135.066,audio_features,0xXhHyCjALip93v4rO0jRz,spotify:track:0xXhHyCjALip93v4rO0jRz,https://api.spotify.com/v1/tracks/0xXhHyCjALip93v4rO0jRz,https://api.spotify.com/v1/audio-analysis/0xXhHyCjALip93v4rO0jRz,120958,4,Quicksand,Timothy Bright
0.524,0.468,10,-9.73,1,0.223,0.099,0.00131,0.112,0.149,121.874,audio_features,2X1EWoKi6oqSMfi0CxorOY,spotify:track:2X1EWoKi6oqSMfi0CxorOY,https://api.spotify.com/v1/tracks/2X1EWoKi6oqSMfi0CxorOY,https://api.spotify.com/v1/audio-analysis/2X1EWoKi6oqSMfi0CxorOY,252893,4,Luving U,6LACK
0.707,0.484,9,-6.579,0,0.0481,0.891,0.00344,0.256,0.43,92.988,audio_features,25YvGDl2zSE0pH8jrMZ6aY,spotify:track:25YvGDl2zSE0pH8jrMZ6aY,https://api.spotify.com/v1/tracks/25YvGDl2zSE0pH8jrMZ6aY,https://api.spotify.com/v1/audio-analysis/25YvGDl2zSE0pH8jrMZ6aY,257960,4,Therapy,Khalid
0.66,0.738,8,-6.728,1,0.0786,0.0515,6.32e-6,0.211,0.515,122.525,audio_features,7oYvZtOelvW0mDrcUZ3m67,spotify:track:7oYvZtOelvW0mDrcUZ3m67,https://api.spotify.com/v1/tracks/7oYvZtOelvW0mDrcUZ3m67,https://api.spotify.com/v1/audio-analysis/7oYvZtOelvW0mDrcUZ3m67,211507,4,DISTRICT,BROCKHAMPTON
0.945,0.702,11,-5.016,0,0.12,0.591,5.38e-4,0.0788,0.678,119.887,audio_features,5bknBRjKJZ643DAN2w8Yoy,spotify:track:5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/tracks/5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/audio-analysis/5bknBRjKJZ643DAN2w8Yoy,259000,4,FACE,BROCKHAMPTON
0.287,0.43,5,-10.014,0,0.033,0.269,5.79e-4,0.32,0.109,93.984,audio_features,3sYDVtqO35oRSOIMx7dOqR,spotify:track:3sYDVtqO35oRSOIMx7dOqR,https://api.spotify.com/v1/tracks/3sYDVtqO35oRSOIMx7dOqR,https://api.spotify.com/v1/audio-analysis/3sYDVtqO35oRSOIMx7dOqR,295093,4,Freak,Lana Del Rey
0.398,0.428,5,-8.292,0,0.0275,0.846,0.0338,0.185,0.111,81.017,audio_features,5R65WfxdtxpTNSIloTfIdM,spotify:track:5R65WfxdtxpTNSIloTfIdM,https://api.spotify.com/v1/tracks/5R65WfxdtxpTNSIloTfIdM,https://api.spotify.com/v1/audio-analysis/5R65WfxdtxpTNSIloTfIdM,280653,3,God Knows I Tried,Lana Del Rey
0.509,0.547,10,-6.548,0,0.0417,0.399,0,0.215,0.197,109.436,audio_features,6PnluwP0fjGnpIBsqTdUTq,spotify:track:6PnluwP0fjGnpIBsqTdUTq,https://api.spotify.com/v1/tracks/6PnluwP0fjGnpIBsqTdUTq,https://api.spotify.com/v1/audio-analysis/6PnluwP0fjGnpIBsqTdUTq,234147,4,Pretty When You Cry,Lana Del Rey
0.597,0.489,6,-10.955,1,0.475,0.722,0,0.351,0.775,77.511,audio_features,7F4rvV87KDx4ZxlnBS54bO,spotify:track:7F4rvV87KDx4ZxlnBS54bO,https://api.spotify.com/v1/tracks/7F4rvV87KDx4ZxlnBS54bO,https://api.spotify.com/v1/audio-analysis/7F4rvV87KDx4ZxlnBS54bO,157867,4,Speed Demon Freestyle,Boldy James
0.433,0.553,10,-6.554,1,0.0641,0.62,0.00275,0.329,0.338,80.501,audio_features,45cbPNzKF4YsMDdzYaXLDd,spotify:track:45cbPNzKF4YsMDdzYaXLDd,https://api.spotify.com/v1/tracks/45cbPNzKF4YsMDdzYaXLDd,https://api.spotify.com/v1/audio-analysis/45cbPNzKF4YsMDdzYaXLDd,194184,5,,
0.866,0.613,0,-6.385,1,0.151,0.0293,0,0.104,0.359,98.001,audio_features,2toVe5hfuIi97ytDPDbQFt,spotify:track:2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/tracks/2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/audio-analysis/2toVe5hfuIi97ytDPDbQFt,229210,4,Taste (feat. Offset),Tyga
0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-6,0.05,0.668,132.004,audio_features,1yvSMyZn27M4wEslpSvB0D,spotify:track:1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/tracks/1yvSMyZn27M4wEslpSvB0D,https://api.spotify.com/v1/audio-analysis/1yvSMyZn27M4wEslpSvB0D,199747,4,So High,Doja Cat
0.92,0.833,1,-3.18,1,0.253,0.0277,0,0.0596,0.645,141.034,audio_features,4PklAHGXT5ityno3IA8SKd,spotify:track:4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/tracks/4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/audio-analysis/4PklAHGXT5ityno3IA8SKd,165726,4,Go Stupid,Polo G
0.638,0.662,1,-5.497,1,0.404,0.316,0,0.258,0.675,82.327,audio_features,7ujucw8kFBPIy9mz7DlmAq,spotify:track:7ujucw8kFBPIy9mz7DlmAq,https://api.spotify.com/v1/tracks/7ujucw8kFBPIy9mz7DlmAq,https://api.spotify.com/v1/audio-analysis/7ujucw8kFBPIy9mz7DlmAq,248781,4,JUNKY,BROCKHAMPTON
0.691,0.632,1,-7.598,1,0.0513,0.122,0,0.0646,0.488,169.982,audio_features,4kfeRwpq5KUaqTkgi4TbDF,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/tracks/4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/audio-analysis/4kfeRwpq5KUaqTkgi4TbDF,205666,4,Solitaires (feat. Travis Scott),Future
0.931,0.667,6,-7.043,0,0.318,0.0144,0,0.15,0.667,142.039,audio_features,021lWIHJrURZrmvYQ1xcM8,spotify:track:021lWIHJrURZrmvYQ1xcM8,https://api.spotify.com/v1/tracks/021lWIHJrURZrmvYQ1xcM8,https://api.spotify.com/v1/audio-analysis/021lWIHJrURZrmvYQ1xcM8,207739,4,All Bad (feat. Lil Uzi Vert),Future
0.491,0.526,10,-8.454,0,0.488,0.159,0,0.341,0.512,185.621,audio_features,509YLNomYrzSWojfzRCjkb,spotify:track:509YLNomYrzSWojfzRCjkb,https://api.spotify.com/v1/tracks/509YLNomYrzSWojfzRCjkb,https://api.spotify.com/v1/audio-analysis/509YLNomYrzSWojfzRCjkb,207742,4,Messy,Hemlock Ernst
0.701,0.485,11,-10.305,0,0.364,0.367,6.31e-5,0.0852,0.496,78.863,audio_features,1vvnYpYEMVB4aq9I6tHIEB,spotify:track:1vvnYpYEMVB4aq9I6tHIEB,https://api.spotify.com/v1/tracks/1vvnYpYEMVB4aq9I6tHIEB,https://api.spotify.com/v1/audio-analysis/1vvnYpYEMVB4aq9I6tHIEB,530253,4,4 Your Eyez Only,J. Cole
