track.name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Smoke Filled Room - Acoustic Session,0.735,0.43,9,-9.532,1,0.0349,0.573,0,0.111,0.522,129.942,audio_features,0ncp94ULTBgS0U3GZD80AC,spotify:track:0ncp94ULTBgS0U3GZD80AC,https://api.spotify.com/v1/tracks/0ncp94ULTBgS0U3GZD80AC,https://api.spotify.com/v1/audio-analysis/0ncp94ULTBgS0U3GZD80AC,189660,4
Find a Way,0.695,0.104,8,-15.329,1,0.0411,0.935,0.0158,0.0984,0.279,119.91,audio_features,63N91kY6kRA9AEkRat9li0,spotify:track:63N91kY6kRA9AEkRat9li0,https://api.spotify.com/v1/tracks/63N91kY6kRA9AEkRat9li0,https://api.spotify.com/v1/audio-analysis/63N91kY6kRA9AEkRat9li0,167404,4
All We Know,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4
Don't Let Me Down,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,audio_features,1i1fxkWeaMmKEB4T7zqbzK,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,208373,4
Closer,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
Something Just Like This,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-5,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4
Young,0.615,0.564,9,-6.384,1,0.0291,0.0105,0,0.148,0.454,103.006,audio_features,1KeZgPUr54C8iz3FjqzVoz,spotify:track:1KeZgPUr54C8iz3FjqzVoz,https://api.spotify.com/v1/tracks/1KeZgPUr54C8iz3FjqzVoz,https://api.spotify.com/v1/audio-analysis/1KeZgPUr54C8iz3FjqzVoz,224773,4
Home We'll Go,0.617,0.704,7,-6.686,1,0.0414,0.195,3.04e-4,0.0661,0.384,120.046,audio_features,6UN1vcxx6OejXncNZonTPF,spotify:track:6UN1vcxx6OejXncNZonTPF,https://api.spotify.com/v1/tracks/6UN1vcxx6OejXncNZonTPF,https://api.spotify.com/v1/audio-analysis/6UN1vcxx6OejXncNZonTPF,189133,4
Home We'll Go (Take My Hand) - Michael Brun Remix,0.658,0.611,7,-4.754,1,0.0356,0.36,0.00813,0.28,0.611,122.039,audio_features,7ApiM6Uz81EyYsqwyDdHXj,spotify:track:7ApiM6Uz81EyYsqwyDdHXj,https://api.spotify.com/v1/tracks/7ApiM6Uz81EyYsqwyDdHXj,https://api.spotify.com/v1/audio-analysis/7ApiM6Uz81EyYsqwyDdHXj,233735,4
Long Way From Home,0.528,0.416,9,-8.523,1,0.0305,0.691,2.76e-4,0.0953,0.184,99.868,audio_features,6C6xqMptwc0qjFo1KzCzX3,spotify:track:6C6xqMptwc0qjFo1KzCzX3,https://api.spotify.com/v1/tracks/6C6xqMptwc0qjFo1KzCzX3,https://api.spotify.com/v1/audio-analysis/6C6xqMptwc0qjFo1KzCzX3,152280,5
Skinny Love,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,audio_features,0HRshWRNAwQBROvxXqG3i9,spotify:track:0HRshWRNAwQBROvxXqG3i9,https://api.spotify.com/v1/tracks/0HRshWRNAwQBROvxXqG3i9,https://api.spotify.com/v1/audio-analysis/0HRshWRNAwQBROvxXqG3i9,201080,4
Sailing Away,0.528,0.258,7,-10.238,0,0.0394,0.653,1.06e-4,0.0882,0.121,121.328,audio_features,16IXvk7noDMknHNqmSYvwC,spotify:track:16IXvk7noDMknHNqmSYvwC,https://api.spotify.com/v1/tracks/16IXvk7noDMknHNqmSYvwC,https://api.spotify.com/v1/audio-analysis/16IXvk7noDMknHNqmSYvwC,256463,3
A Drop in the Ocean,0.447,0.393,5,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,audio_features,5JDcQAztvZTIkrWoZihgvC,spotify:track:5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/tracks/5JDcQAztvZTIkrWoZihgvC,https://api.spotify.com/v1/audio-analysis/5JDcQAztvZTIkrWoZihgvC,220239,3
7 Years,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,audio_features,2vDT1uU6hZgdp3PbWGr0Xy,spotify:track:2vDT1uU6hZgdp3PbWGr0Xy,https://api.spotify.com/v1/tracks/2vDT1uU6hZgdp3PbWGr0Xy,https://api.spotify.com/v1/audio-analysis/2vDT1uU6hZgdp3PbWGr0Xy,237300,4
Everything I Miss,0.702,0.644,2,-7.569,1,0.16,0.0222,0.00726,0.131,0.311,119.982,audio_features,5WaToqJnwdXYvJVl5oOUN2,spotify:track:5WaToqJnwdXYvJVl5oOUN2,https://api.spotify.com/v1/tracks/5WaToqJnwdXYvJVl5oOUN2,https://api.spotify.com/v1/audio-analysis/5WaToqJnwdXYvJVl5oOUN2,190461,4
Withdrawal,0.83,0.442,5,-6.343,0,0.053,0.471,4.04e-6,0.0853,0.0454,110.025,audio_features,2d1IkN8UOvynMwPeCEGYwZ,spotify:track:2d1IkN8UOvynMwPeCEGYwZ,https://api.spotify.com/v1/tracks/2d1IkN8UOvynMwPeCEGYwZ,https://api.spotify.com/v1/audio-analysis/2d1IkN8UOvynMwPeCEGYwZ,244262,4
Gnarly,0.841,0.76,7,-6.896,1,0.271,0.00334,0,0.0625,0.818,141.984,audio_features,75U7ezwyCMqe2VpGd7G72S,spotify:track:75U7ezwyCMqe2VpGd7G72S,https://api.spotify.com/v1/tracks/75U7ezwyCMqe2VpGd7G72S,https://api.spotify.com/v1/audio-analysis/75U7ezwyCMqe2VpGd7G72S,180023,4
Hello,0.481,0.451,5,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,audio_features,0ENSn4fwAbCGeFGVUbXEU3,spotify:track:0ENSn4fwAbCGeFGVUbXEU3,https://api.spotify.com/v1/tracks/0ENSn4fwAbCGeFGVUbXEU3,https://api.spotify.com/v1/audio-analysis/0ENSn4fwAbCGeFGVUbXEU3,295493,4
The Hills,0.356,0.567,0,-7.011,0,0.0798,0.0861,0,0.137,0.109,135.553,audio_features,25khomWgBVamSdKw7hzm3l,spotify:track:25khomWgBVamSdKw7hzm3l,https://api.spotify.com/v1/tracks/25khomWgBVamSdKw7hzm3l,https://api.spotify.com/v1/audio-analysis/25khomWgBVamSdKw7hzm3l,242253,5
Can't Feel My Face,0.702,0.77,9,-5.416,0,0.0482,0.124,0,0.103,0.593,107.951,audio_features,6RsWqX8zABZLhZydXxEFOm,spotify:track:6RsWqX8zABZLhZydXxEFOm,https://api.spotify.com/v1/tracks/6RsWqX8zABZLhZydXxEFOm,https://api.spotify.com/v1/audio-analysis/6RsWqX8zABZLhZydXxEFOm,213520,4
Jungle,0.379,0.76,2,-4.319,1,0.0848,0.00104,5.15e-4,0.383,0.231,78.043,audio_features,406ZdY9JkmSy7kOGuVflrL,spotify:track:406ZdY9JkmSy7kOGuVflrL,https://api.spotify.com/v1/tracks/406ZdY9JkmSy7kOGuVflrL,https://api.spotify.com/v1/audio-analysis/406ZdY9JkmSy7kOGuVflrL,189320,4
Dancing With Myself - 2001 Digital Remaster,0.387,0.906,4,-4.536,1,0.102,0.00135,3.96e-6,0.582,0.85,177.031,audio_features,54HWkXBa3O7jH4vletYhc6,spotify:track:54HWkXBa3O7jH4vletYhc6,https://api.spotify.com/v1/tracks/54HWkXBa3O7jH4vletYhc6,https://api.spotify.com/v1/audio-analysis/54HWkXBa3O7jH4vletYhc6,196907,4
Until We Die - Myrne Remix,0.551,0.768,4,-6.184,1,0.122,0.0199,1.96e-6,0.204,0.37,128.179,audio_features,6QoMRBOt62dSbzm4AFkbgO,spotify:track:6QoMRBOt62dSbzm4AFkbgO,https://api.spotify.com/v1/tracks/6QoMRBOt62dSbzm4AFkbgO,https://api.spotify.com/v1/audio-analysis/6QoMRBOt62dSbzm4AFkbgO,235307,4
Save Me - Jeff Hue Remix,0.527,0.677,4,-7.038,1,0.0426,0.019,0,0.164,0.152,128.041,audio_features,1t2jNpIJ8jEgWYBtcdt9jp,spotify:track:1t2jNpIJ8jEgWYBtcdt9jp,https://api.spotify.com/v1/tracks/1t2jNpIJ8jEgWYBtcdt9jp,https://api.spotify.com/v1/audio-analysis/1t2jNpIJ8jEgWYBtcdt9jp,296250,4
Departed,0.394,0.26,7,-12.988,1,0.0353,0.886,3.67e-4,0.115,0.207,144.154,audio_features,0oL33SkfhqHqQjYxrEDWRU,spotify:track:0oL33SkfhqHqQjYxrEDWRU,https://api.spotify.com/v1/tracks/0oL33SkfhqHqQjYxrEDWRU,https://api.spotify.com/v1/audio-analysis/0oL33SkfhqHqQjYxrEDWRU,192350,4
Orange Sky,0.643,0.334,7,-11.893,1,0.0544,0.843,0.00369,0.0581,0.4,139.488,audio_features,6yeh88TFXEyLvSk3BlfAI5,spotify:track:6yeh88TFXEyLvSk3BlfAI5,https://api.spotify.com/v1/tracks/6yeh88TFXEyLvSk3BlfAI5,https://api.spotify.com/v1/audio-analysis/6yeh88TFXEyLvSk3BlfAI5,371147,4
Breathe Me,0.543,0.636,0,-7.372,1,0.0325,0.0429,0.699,0.111,0.186,120.045,audio_features,0uCdi39iBbemx1JmkaATNE,spotify:track:0uCdi39iBbemx1JmkaATNE,https://api.spotify.com/v1/tracks/0uCdi39iBbemx1JmkaATNE,https://api.spotify.com/v1/audio-analysis/0uCdi39iBbemx1JmkaATNE,276933,4
Riptide,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,audio_features,7yq4Qj7cqayVTp3FF9CWbm,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4
"Haunted - From The ""Fifty Shades Of Grey"" Soundtrack",0.299,0.672,8,-9.243,0,0.136,0.332,0.00781,0.0746,0.225,124.892,audio_features,54sChOKhSdaDeEvp3fuevF,spotify:track:54sChOKhSdaDeEvp3fuevF,https://api.spotify.com/v1/tracks/54sChOKhSdaDeEvp3fuevF,https://api.spotify.com/v1/audio-analysis/54sChOKhSdaDeEvp3fuevF,308787,4
In This Shirt,0.272,0.265,9,-12.281,1,0.0335,0.739,0.572,0.135,0.0351,80.034,audio_features,4HeURhWbR6FKy7v3OFVJ6w,spotify:track:4HeURhWbR6FKy7v3OFVJ6w,https://api.spotify.com/v1/tracks/4HeURhWbR6FKy7v3OFVJ6w,https://api.spotify.com/v1/audio-analysis/4HeURhWbR6FKy7v3OFVJ6w,333793,4
To Build A Home,0.264,0.128,9,-15.443,1,0.034,0.885,0.352,0.105,0.0774,148.499,audio_features,2atZY6bUbwuoIFzKjcP2SH,spotify:track:2atZY6bUbwuoIFzKjcP2SH,https://api.spotify.com/v1/tracks/2atZY6bUbwuoIFzKjcP2SH,https://api.spotify.com/v1/audio-analysis/2atZY6bUbwuoIFzKjcP2SH,370667,4
Youth,0.402,0.539,0,-11.062,1,0.043,0.88,0.0065,0.117,0.371,146.526,audio_features,1vyrrrnb7182SL6iOMor3O,spotify:track:1vyrrrnb7182SL6iOMor3O,https://api.spotify.com/v1/tracks/1vyrrrnb7182SL6iOMor3O,https://api.spotify.com/v1/audio-analysis/1vyrrrnb7182SL6iOMor3O,253013,4
Landfill,0.614,0.491,11,-7.761,0,0.0533,0.818,0,0.108,0.427,125.973,audio_features,7bQfNecR1k52fPVQiZq0dJ,spotify:track:7bQfNecR1k52fPVQiZq0dJ,https://api.spotify.com/v1/tracks/7bQfNecR1k52fPVQiZq0dJ,https://api.spotify.com/v1/audio-analysis/7bQfNecR1k52fPVQiZq0dJ,263907,4
Medicine,0.243,0.313,3,-12.069,1,0.0285,0.115,0.237,0.593,0.22,92.975,audio_features,7H8fBamGUheu0DSpp3pj03,spotify:track:7H8fBamGUheu0DSpp3pj03,https://api.spotify.com/v1/tracks/7H8fBamGUheu0DSpp3pj03,https://api.spotify.com/v1/audio-analysis/7H8fBamGUheu0DSpp3pj03,258973,3
Smother,0.507,0.138,1,-16.447,1,0.0334,0.925,0.0777,0.12,0.115,124.983,audio_features,1drUAdX3NY4dTieuxdedLY,spotify:track:1drUAdX3NY4dTieuxdedLY,https://api.spotify.com/v1/tracks/1drUAdX3NY4dTieuxdedLY,https://api.spotify.com/v1/audio-analysis/1drUAdX3NY4dTieuxdedLY,240560,4
Candles,0.407,0.458,6,-11.795,1,0.0432,0.209,3.69e-6,0.0895,0.15,156.234,audio_features,1zZcEoMG3ZEUU6hEPyPXh5,spotify:track:1zZcEoMG3ZEUU6hEPyPXh5,https://api.spotify.com/v1/tracks/1zZcEoMG3ZEUU6hEPyPXh5,https://api.spotify.com/v1/audio-analysis/1zZcEoMG3ZEUU6hEPyPXh5,293320,4
Young And Beautiful,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-5,0.11,0.151,113.986,audio_features,2nMeu6UenVvwUktBCpLMK9,spotify:track:2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/audio-analysis/2nMeu6UenVvwUktBCpLMK9,236053,4
Fix You,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4
Skinny Love,0.565,0.257,0,-14.04,1,0.0579,0.843,3.03e-6,0.109,0.111,76.493,audio_features,0zP8BJOamm7Q9aNMwCby55,spotify:track:0zP8BJOamm7Q9aNMwCby55,https://api.spotify.com/v1/tracks/0zP8BJOamm7Q9aNMwCby55,https://api.spotify.com/v1/audio-analysis/0zP8BJOamm7Q9aNMwCby55,238520,4
Beautiful Day,0.539,0.938,2,-6.49,1,0.0515,0.0161,0.00161,0.17,0.37,136.287,audio_features,4icxdcI1mNNFNDx0ChCRy7,spotify:track:4icxdcI1mNNFNDx0ChCRy7,https://api.spotify.com/v1/tracks/4icxdcI1mNNFNDx0ChCRy7,https://api.spotify.com/v1/audio-analysis/4icxdcI1mNNFNDx0ChCRy7,248400,4
The Last Time,0.503,0.453,2,-7.075,1,0.0278,0.0365,1.98e-6,0.0902,0.107,94.009,audio_features,6DHIDN6FyvArF8I21x7571,spotify:track:6DHIDN6FyvArF8I21x7571,https://api.spotify.com/v1/tracks/6DHIDN6FyvArF8I21x7571,https://api.spotify.com/v1/audio-analysis/6DHIDN6FyvArF8I21x7571,299013,4
Little Talks,0.466,0.801,1,-5.175,1,0.0354,0.0209,0,0.241,0.379,103.197,audio_features,3O0FuEfTpt3Zn6J3pXrXVO,spotify:track:3O0FuEfTpt3Zn6J3pXrXVO,https://api.spotify.com/v1/tracks/3O0FuEfTpt3Zn6J3pXrXVO,https://api.spotify.com/v1/audio-analysis/3O0FuEfTpt3Zn6J3pXrXVO,267413,4
4x4,0.925,0.79,4,-6.566,0,0.0534,0.053,1.63e-6,0.132,0.944,119.987,audio_features,3mjbL64D9lWwX9QxUs0JhB,spotify:track:3mjbL64D9lWwX9QxUs0JhB,https://api.spotify.com/v1/tracks/3mjbL64D9lWwX9QxUs0JhB,https://api.spotify.com/v1/audio-analysis/3mjbL64D9lWwX9QxUs0JhB,191840,4
Love Money Party,0.79,0.55,6,-7.509,1,0.0852,0.0813,0,0.317,0.834,129.15,audio_features,7l1cwBnzzaYAW9muX7WB7o,spotify:track:7l1cwBnzzaYAW9muX7WB7o,https://api.spotify.com/v1/tracks/7l1cwBnzzaYAW9muX7WB7o,https://api.spotify.com/v1/audio-analysis/7l1cwBnzzaYAW9muX7WB7o,219600,4
#GETITRIGHT,0.841,0.628,5,-6.134,1,0.0692,0.0513,8.21e-6,0.0774,0.745,116.014,audio_features,3UqEYWRkxIfvxeDJfTVQ7M,spotify:track:3UqEYWRkxIfvxeDJfTVQ7M,https://api.spotify.com/v1/tracks/3UqEYWRkxIfvxeDJfTVQ7M,https://api.spotify.com/v1/audio-analysis/3UqEYWRkxIfvxeDJfTVQ7M,264707,4
FU,0.551,0.833,7,-3.395,1,0.0499,0.234,0,0.311,0.47,190.097,audio_features,4dKhzvKjpeqLhlx2C4C6pT,spotify:track:4dKhzvKjpeqLhlx2C4C6pT,https://api.spotify.com/v1/tracks/4dKhzvKjpeqLhlx2C4C6pT,https://api.spotify.com/v1/audio-analysis/4dKhzvKjpeqLhlx2C4C6pT,229613,3
Do My Thang,0.763,0.563,6,-4.104,1,0.0334,0.332,6.85e-4,0.0899,0.347,132.013,audio_features,3WsCqLYfFpP2iLM3dkgANJ,spotify:track:3WsCqLYfFpP2iLM3dkgANJ,https://api.spotify.com/v1/tracks/3WsCqLYfFpP2iLM3dkgANJ,https://api.spotify.com/v1/audio-analysis/3WsCqLYfFpP2iLM3dkgANJ,225600,4
Chocolate,0.614,0.938,11,-4.461,1,0.0611,5.32e-4,0,0.368,0.607,100.058,audio_features,60SLIZf50gNoTFlidnj9I2,spotify:track:60SLIZf50gNoTFlidnj9I2,https://api.spotify.com/v1/tracks/60SLIZf50gNoTFlidnj9I2,https://api.spotify.com/v1/audio-analysis/60SLIZf50gNoTFlidnj9I2,224667,4
Heart Out,0.706,0.83,2,-4.918,1,0.0274,0.00822,0.00112,0.0762,0.886,118.446,audio_features,0EZULppCv5JxZuJ57poOYm,spotify:track:0EZULppCv5JxZuJ57poOYm,https://api.spotify.com/v1/tracks/0EZULppCv5JxZuJ57poOYm,https://api.spotify.com/v1/audio-analysis/0EZULppCv5JxZuJ57poOYm,202293,4
Girls,0.657,0.913,11,-4.984,1,0.0528,0.00392,0.00149,0.466,0.906,108.036,audio_features,3MwZwSZXG9ElvmgYNClPMj,spotify:track:3MwZwSZXG9ElvmgYNClPMj,https://api.spotify.com/v1/tracks/3MwZwSZXG9ElvmgYNClPMj,https://api.spotify.com/v1/audio-analysis/3MwZwSZXG9ElvmgYNClPMj,254613,4
Oceans,0.194,0.132,11,-15.783,1,0.0349,0.919,0.181,0.159,0.04,74.845,audio_features,2u4uhtETtcULnkBfFHSnDX,spotify:track:2u4uhtETtcULnkBfFHSnDX,https://api.spotify.com/v1/tracks/2u4uhtETtcULnkBfFHSnDX,https://api.spotify.com/v1/audio-analysis/2u4uhtETtcULnkBfFHSnDX,321680,4
