danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,primary_artist,listener
0.722,0.764,10,-5.656,0,0.398,0.145,0,0.171,0.796,139.831,audio_features,0Lw6aQcBFWTQ9m4MSwwwes,spotify:track:0Lw6aQcBFWTQ9m4MSwwwes,https://api.spotify.com/v1/tracks/0Lw6aQcBFWTQ9m4MSwwwes,https://api.spotify.com/v1/audio-analysis/0Lw6aQcBFWTQ9m4MSwwwes,245413,4,Homicide,Logic,Lewis
0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,audio_features,44ZJ4hLD5onikKsVLQaILr,spotify:track:44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/tracks/44ZJ4hLD5onikKsVLQaILr,https://api.spotify.com/v1/audio-analysis/44ZJ4hLD5onikKsVLQaILr,196267,4,Vossi Bop,Stormzy,Lewis
0.825,0.644,1,-6.001,1,0.175,0.0311,0,0.086,0.79,132.019,audio_features,6BKAKoo7J2vwJGZJs5dhGD,spotify:track:6BKAKoo7J2vwJGZJs5dhGD,https://api.spotify.com/v1/tracks/6BKAKoo7J2vwJGZJs5dhGD,https://api.spotify.com/v1/audio-analysis/6BKAKoo7J2vwJGZJs5dhGD,161480,4,CrasH,ScHoolboy Q,Lewis
0.89,0.498,10,-7.4,0,0.427,0.0431,0,0.111,0.244,130.995,audio_features,0wE6AaKnovGUAnwmSxHFrr,spotify:track:0wE6AaKnovGUAnwmSxHFrr,https://api.spotify.com/v1/tracks/0wE6AaKnovGUAnwmSxHFrr,https://api.spotify.com/v1/audio-analysis/0wE6AaKnovGUAnwmSxHFrr,162093,4,Water (feat. Lil Baby),ScHoolboy Q,Lewis
0.906,0.545,11,-4.977,0,0.344,0.181,0,0.091,0.543,139.932,audio_features,4NN6N5TxBO5k9uqu0W4gfQ,spotify:track:4NN6N5TxBO5k9uqu0W4gfQ,https://api.spotify.com/v1/tracks/4NN6N5TxBO5k9uqu0W4gfQ,https://api.spotify.com/v1/audio-analysis/4NN6N5TxBO5k9uqu0W4gfQ,186827,4,Floating (feat. 21 Savage),ScHoolboy Q,Lewis
0.89,0.617,0,-8.029,0,0.214,0.28,0,0.0906,0.383,80.358,audio_features,06Y14QBRyzmPRqrswAfF4J,spotify:track:06Y14QBRyzmPRqrswAfF4J,https://api.spotify.com/v1/tracks/06Y14QBRyzmPRqrswAfF4J,https://api.spotify.com/v1/audio-analysis/06Y14QBRyzmPRqrswAfF4J,212253,4,Drunk (feat. 6LACK),ScHoolboy Q,Lewis
0.773,0.82,2,-4.454,1,0.245,0.348,1.65e-6,0.128,0.717,140.021,audio_features,6kmSmIbfnGTaGCgwFW7umS,spotify:track:6kmSmIbfnGTaGCgwFW7umS,https://api.spotify.com/v1/tracks/6kmSmIbfnGTaGCgwFW7umS,https://api.spotify.com/v1/audio-analysis/6kmSmIbfnGTaGCgwFW7umS,173280,4,Tales,ScHoolboy Q,Lewis
0.867,0.545,4,-5.185,1,0.413,0.209,0,0.139,0.32,127.99,audio_features,1e3GEwsaXtBNtPfooQimDn,spotify:track:1e3GEwsaXtBNtPfooQimDn,https://api.spotify.com/v1/tracks/1e3GEwsaXtBNtPfooQimDn,https://api.spotify.com/v1/audio-analysis/1e3GEwsaXtBNtPfooQimDn,211800,4,5200,ScHoolboy Q,Lewis
0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-6,0.13,0.338,123.968,audio_features,1SGt65i9AnXYdDQt1AtDRH,spotify:track:1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/tracks/1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/audio-analysis/1SGt65i9AnXYdDQt1AtDRH,461840,4,3500 (feat. Future & 2 Chainz),Travis Scott,Lewis
0.669,0.284,7,-12.594,0,0.0693,0.664,0.00573,0.0659,0.178,79.943,audio_features,2Yoi40YHBjbI2PycCeimJO,spotify:track:2Yoi40YHBjbI2PycCeimJO,https://api.spotify.com/v1/tracks/2Yoi40YHBjbI2PycCeimJO,https://api.spotify.com/v1/audio-analysis/2Yoi40YHBjbI2PycCeimJO,192280,4,Sometimes,Snoh Aalegra,Lewis
0.414,0.544,5,-9.455,1,0.102,0.636,1.71e-5,0.0813,0.0569,171.867,audio_features,0IH3D0P8OrQFs6ajcqbm0R,spotify:track:0IH3D0P8OrQFs6ajcqbm0R,https://api.spotify.com/v1/tracks/0IH3D0P8OrQFs6ajcqbm0R,https://api.spotify.com/v1/audio-analysis/0IH3D0P8OrQFs6ajcqbm0R,150613,4,Dangerous (feat. Kid Cudi),ScHoolboy Q,Lewis
0.749,0.674,8,-6.756,0,0.229,0.406,0,0.296,0.396,124.917,audio_features,0QLuexVmR2wgNsekPKbv6c,spotify:track:0QLuexVmR2wgNsekPKbv6c,https://api.spotify.com/v1/tracks/0QLuexVmR2wgNsekPKbv6c,https://api.spotify.com/v1/audio-analysis/0QLuexVmR2wgNsekPKbv6c,323120,4,OSOM (feat. J. Cole),Jay Rock,Lewis
0.631,0.537,1,-6.896,1,0.0242,0.448,2.22e-6,0.0819,0.379,96.969,audio_features,7jdBp6gDHrCK0YVKuqrU8d,spotify:track:7jdBp6gDHrCK0YVKuqrU8d,https://api.spotify.com/v1/tracks/7jdBp6gDHrCK0YVKuqrU8d,https://api.spotify.com/v1/audio-analysis/7jdBp6gDHrCK0YVKuqrU8d,200947,4,Arm's Length,Kacy Hill,Lewis
0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-6,0.105,0.312,81.404,audio_features,51EC3I1nQXpec4gDk0mQyP,spotify:track:51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/tracks/51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/audio-analysis/51EC3I1nQXpec4gDk0mQyP,339067,4,90210 (feat. Kacy Hill),Travis Scott,Lewis
0.459,0.623,1,-4.45,1,0.0489,0.352,0,0.131,0.205,126.018,audio_features,2rMFawCg4BW65jzbwztXAV,spotify:track:2rMFawCg4BW65jzbwztXAV,https://api.spotify.com/v1/tracks/2rMFawCg4BW65jzbwztXAV,https://api.spotify.com/v1/audio-analysis/2rMFawCg4BW65jzbwztXAV,351253,4,Oh My Dis Side (feat. Quavo),Travis Scott,Lewis
0.594,0.798,4,-5.244,1,0.0844,0.115,0,0.143,0.381,142.049,audio_features,1Knctxx9vGZxpZfF66BIEa,spotify:track:1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/tracks/1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/audio-analysis/1Knctxx9vGZxpZfF66BIEa,191840,4,Legends,Juice WRLD,Lewis
0.648,0.631,4,-5.662,0,0.103,0.377,0,0.12,0.142,105.989,audio_features,6Yqmv7XJLCrQEauMbPGZSw,spotify:track:6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/tracks/6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/audio-analysis/6Yqmv7XJLCrQEauMbPGZSw,349933,4,Maria I'm Drunk (feat. Justin Bieber & Young Thug),Travis Scott,Lewis
0.507,0.644,4,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913,audio_features,35RDmXJ59YYGNlv1KfTGsP,spotify:track:35RDmXJ59YYGNlv1KfTGsP,https://api.spotify.com/v1/tracks/35RDmXJ59YYGNlv1KfTGsP,https://api.spotify.com/v1/audio-analysis/35RDmXJ59YYGNlv1KfTGsP,211267,4,Power is Power,SZA,Lewis
0.833,0.722,1,-5.563,1,0.136,0.0573,1.14e-5,0.358,0.588,107.019,audio_features,4LRKHjC3WH5AKZSGZzlnGk,spotify:track:4LRKHjC3WH5AKZSGZzlnGk,https://api.spotify.com/v1/tracks/4LRKHjC3WH5AKZSGZzlnGk,https://api.spotify.com/v1/audio-analysis/4LRKHjC3WH5AKZSGZzlnGk,175343,4,Tempo (feat. Missy Elliott),Lizzo,Lewis
0.664,0.522,8,-9.677,1,0.11,0.729,1.26e-4,0.0935,0.289,134.047,audio_features,2B15MgKTaavdlKdlwd4W0R,spotify:track:2B15MgKTaavdlKdlwd4W0R,https://api.spotify.com/v1/tracks/2B15MgKTaavdlKdlwd4W0R,https://api.spotify.com/v1/audio-analysis/2B15MgKTaavdlKdlwd4W0R,219467,4,Georgia,Kevin Abstract,Lewis
0.671,0.529,0,-7.226,1,0.307,0.0769,3.35e-4,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4,All Girls Are The Same,Juice WRLD,Lewis
0.747,0.606,4,-5.286,1,0.172,0.222,0,0.281,0.2,155.055,audio_features,2ZdCrBA52bb4pIG3tOOZiQ,spotify:track:2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/tracks/2ZdCrBA52bb4pIG3tOOZiQ,https://api.spotify.com/v1/audio-analysis/2ZdCrBA52bb4pIG3tOOZiQ,173419,4,Dark Queen,Lil Uzi Vert,Lewis
0.707,0.746,0,-5.448,1,0.172,0.141,0.0141,0.145,0.381,82.477,audio_features,7ynAgAdnTA6gIpCHwQTjRK,spotify:track:7ynAgAdnTA6gIpCHwQTjRK,https://api.spotify.com/v1/tracks/7ynAgAdnTA6gIpCHwQTjRK,https://api.spotify.com/v1/audio-analysis/7ynAgAdnTA6gIpCHwQTjRK,179333,4,A Calabasas Freestyle,Jaden,Lewis
0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800,4,Shoota (feat. Lil Uzi Vert),Playboi Carti,Lewis
0.732,0.712,1,-4.751,1,0.091,0.00531,2.04e-6,0.135,0.554,153.967,audio_features,1yKj60nSSQGVuZMhj0huDa,spotify:track:1yKj60nSSQGVuZMhj0huDa,https://api.spotify.com/v1/tracks/1yKj60nSSQGVuZMhj0huDa,https://api.spotify.com/v1/audio-analysis/1yKj60nSSQGVuZMhj0huDa,187035,4,N***a Sh*t (Swoosh),SAINt JHN,Lewis
0.761,0.561,0,-4.3,0,0.0543,0.0498,0,0.123,0.129,129.983,audio_features,0yhfEduq1iX26v9ZiXQCGs,spotify:track:0yhfEduq1iX26v9ZiXQCGs,https://api.spotify.com/v1/tracks/0yhfEduq1iX26v9ZiXQCGs,https://api.spotify.com/v1/audio-analysis/0yhfEduq1iX26v9ZiXQCGs,147744,4,Trident,Matt Ox,Lewis
0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-5,0.191,0.312,88.044,audio_features,3nXrCAE44KlevAkQB2XWcN,spotify:track:3nXrCAE44KlevAkQB2XWcN,https://api.spotify.com/v1/tracks/3nXrCAE44KlevAkQB2XWcN,https://api.spotify.com/v1/audio-analysis/3nXrCAE44KlevAkQB2XWcN,166998,4,Gonna Love Me,Teyana Taylor,Lewis
0.801,0.47,1,-8.954,1,0.377,0.202,0.562,0.114,0.413,159.987,audio_features,1DoNKjifmWST4iJJw90FK4,spotify:track:1DoNKjifmWST4iJJw90FK4,https://api.spotify.com/v1/tracks/1DoNKjifmWST4iJJw90FK4,https://api.spotify.com/v1/audio-analysis/1DoNKjifmWST4iJJw90FK4,241720,4,Wanted,Sheck Wes,Lewis
0.939,0.305,8,-10.952,0,0.354,0.35,1.69e-4,0.105,0.563,100.029,audio_features,3Tc57t9l2O8FwQZtQOvPXK,spotify:track:3Tc57t9l2O8FwQZtQOvPXK,https://api.spotify.com/v1/tracks/3Tc57t9l2O8FwQZtQOvPXK,https://api.spotify.com/v1/audio-analysis/3Tc57t9l2O8FwQZtQOvPXK,179889,4,my strange addiction,Billie Eilish,Lewis
0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,audio_features,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840,4,all the good girls go to hell,Billie Eilish,Lewis
0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4,bad guy,Billie Eilish,Lewis
0.869,0.532,7,-7.186,1,0.23,0.517,0,0.103,0.509,89.004,audio_features,043dDJ9u0PQ3ooAXMgcwOe,spotify:track:043dDJ9u0PQ3ooAXMgcwOe,https://api.spotify.com/v1/tracks/043dDJ9u0PQ3ooAXMgcwOe,https://api.spotify.com/v1/audio-analysis/043dDJ9u0PQ3ooAXMgcwOe,285053,4,MOOO!,Doja Cat,Lewis
0.743,0.47,0,-13.154,1,0.029,0.0936,3.15e-5,0.186,0.89,116.122,audio_features,5DnT9a5IM3eMjKgXTWVJvi,spotify:track:5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/tracks/5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/audio-analysis/5DnT9a5IM3eMjKgXTWVJvi,160333,4,Have You Ever Seen The Rain,Creedence Clearwater Revival,Lewis
0.479,0.725,2,-4.671,1,0.0335,0.026,1.29e-4,0.209,0.43,101.938,audio_features,5BkNCuxzzid0gz9sx3NNbX,spotify:track:5BkNCuxzzid0gz9sx3NNbX,https://api.spotify.com/v1/tracks/5BkNCuxzzid0gz9sx3NNbX,https://api.spotify.com/v1/audio-analysis/5BkNCuxzzid0gz9sx3NNbX,215493,4,My Silver Lining,First Aid Kit,Lewis
0.768,0.574,6,-6.104,0,0.136,0.384,1.65e-5,0.336,0.278,74.949,audio_features,4RbbzNY4MEcgzewYWkIsGu,spotify:track:4RbbzNY4MEcgzewYWkIsGu,https://api.spotify.com/v1/tracks/4RbbzNY4MEcgzewYWkIsGu,https://api.spotify.com/v1/audio-analysis/4RbbzNY4MEcgzewYWkIsGu,217776,4,Price On My Head (feat. The Weeknd),"NAV",Lewis
0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,audio_features,1wJRveJZLSb1rjhnUHQiv6,spotify:track:1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,189487,4,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,Lewis
0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-6,0.0949,0.471,136.019,audio_features,53CJANUxooaqGOtdsBTh7O,spotify:track:53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/tracks/53CJANUxooaqGOtdsBTh7O,https://api.spotify.com/v1/audio-analysis/53CJANUxooaqGOtdsBTh7O,113013,4,Old Town Road,Lil Nas X,Lewis
0.772,0.385,0,-8.037,0,0.324,0.0309,0,0.647,0.362,137.962,audio_features,6fIMvZ2JA9kuQG8IuDgWMM,spotify:track:6fIMvZ2JA9kuQG8IuDgWMM,https://api.spotify.com/v1/tracks/6fIMvZ2JA9kuQG8IuDgWMM,https://api.spotify.com/v1/audio-analysis/6fIMvZ2JA9kuQG8IuDgWMM,189400,4,Have Mercy,Cordae,Lewis
0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-6,0.11,0.74,115.007,audio_features,7eBqSVxrzQZtK2mmgRG6lC,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,268434,4,Murder On My Mind,YNW Melly,Lewis
0.72,0.717,8,-4.043,1,0.046,0.0092,0,0.147,0.198,142.926,audio_features,7bTH8LgGSwyNNE4r1k95Zp,spotify:track:7bTH8LgGSwyNNE4r1k95Zp,https://api.spotify.com/v1/tracks/7bTH8LgGSwyNNE4r1k95Zp,https://api.spotify.com/v1/audio-analysis/7bTH8LgGSwyNNE4r1k95Zp,151184,4,Moon Rock,Huncho Jack,Lewis
0.886,0.47,6,-7.756,0,0.458,0.00122,3.36e-5,0.121,0.184,156.997,audio_features,4dTiQezDWmEOWcdCbWVWMp,spotify:track:4dTiQezDWmEOWcdCbWVWMp,https://api.spotify.com/v1/tracks/4dTiQezDWmEOWcdCbWVWMp,https://api.spotify.com/v1/audio-analysis/4dTiQezDWmEOWcdCbWVWMp,114973,4,Numb Numb Juice,ScHoolboy Q,Lewis
0.788,0.591,1,-4.838,1,0.133,0.00206,1.95e-5,0.116,0.247,152.071,audio_features,40wyhIkaVvuZUAbAiTOkHI,spotify:track:40wyhIkaVvuZUAbAiTOkHI,https://api.spotify.com/v1/tracks/40wyhIkaVvuZUAbAiTOkHI,https://api.spotify.com/v1/audio-analysis/40wyhIkaVvuZUAbAiTOkHI,176920,4,High Top Versace (feat. Young Thug),2 Chainz,Lewis
0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,audio_features,3oDkdAySo1VQQG0ptV7uwa,spotify:track:3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/tracks/3oDkdAySo1VQQG0ptV7uwa,https://api.spotify.com/v1/audio-analysis/3oDkdAySo1VQQG0ptV7uwa,175755,4,Lean Wit Me,Juice WRLD,Lewis
0.674,0.726,11,-3.813,0,0.141,0.126,1.56e-6,0.115,0.443,160.067,audio_features,4mUIe9gfsdtsVP2zFIl74x,spotify:track:4mUIe9gfsdtsVP2zFIl74x,https://api.spotify.com/v1/tracks/4mUIe9gfsdtsVP2zFIl74x,https://api.spotify.com/v1/audio-analysis/4mUIe9gfsdtsVP2zFIl74x,144090,4,Maze,Juice WRLD,Lewis
0.561,0.76,2,-7.194,1,0.264,0.667,0,0.106,0.317,163.938,audio_features,6phY2gnvf9WwCiXlLMQOY3,spotify:track:6phY2gnvf9WwCiXlLMQOY3,https://api.spotify.com/v1/tracks/6phY2gnvf9WwCiXlLMQOY3,https://api.spotify.com/v1/audio-analysis/6phY2gnvf9WwCiXlLMQOY3,187211,4,HeMotions,Juice WRLD,Lewis
0.502,0.309,6,-11.389,1,0.0601,0.268,0.279,0.127,0.18,169.522,audio_features,5ZOEulH7fvK4ZkMLTOyKL0,spotify:track:5ZOEulH7fvK4ZkMLTOyKL0,https://api.spotify.com/v1/tracks/5ZOEulH7fvK4ZkMLTOyKL0,https://api.spotify.com/v1/audio-analysis/5ZOEulH7fvK4ZkMLTOyKL0,95267,1,Demonz (feat. Brent Faiyaz) - Interlude,Juice WRLD,Lewis
0.699,0.687,7,-3.997,0,0.106,0.308,3.63e-5,0.121,0.499,88.932,audio_features,13ZyrkCDmRz5xY3seuAWYk,spotify:track:13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/tracks/13ZyrkCDmRz5xY3seuAWYk,https://api.spotify.com/v1/audio-analysis/13ZyrkCDmRz5xY3seuAWYk,189977,4,Hear Me Calling,Juice WRLD,Lewis
0.768,0.641,11,-6.197,0,0.114,0.0628,0,0.0912,0.231,144.963,audio_features,4rWC4tiO4NCwRHdh6vyu6b,spotify:track:4rWC4tiO4NCwRHdh6vyu6b,https://api.spotify.com/v1/tracks/4rWC4tiO4NCwRHdh6vyu6b,https://api.spotify.com/v1/audio-analysis/4rWC4tiO4NCwRHdh6vyu6b,224063,4,Big,Juice WRLD,Lewis
0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,audio_features,6Hj9jySrnFppAI0sEMCZpJ,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051,5,Robbery,Juice WRLD,Lewis
0.709,0.662,8,-4.55,1,0.0766,0.00966,0,0.108,0.439,150.046,audio_features,2BSbCCbaSCzkOEZa6N5901,spotify:track:2BSbCCbaSCzkOEZa6N5901,https://api.spotify.com/v1/tracks/2BSbCCbaSCzkOEZa6N5901,https://api.spotify.com/v1/audio-analysis/2BSbCCbaSCzkOEZa6N5901,218349,4,Flaws And Sins,Juice WRLD,Lewis
0.712,0.515,10,-6.004,0,0.0857,0.234,0,0.205,0.563,160,audio_features,2Jh3UqxnHJMyzMzku4uOtE,spotify:track:2Jh3UqxnHJMyzMzku4uOtE,https://api.spotify.com/v1/tracks/2Jh3UqxnHJMyzMzku4uOtE,https://api.spotify.com/v1/audio-analysis/2Jh3UqxnHJMyzMzku4uOtE,201920,4,Feeling,Juice WRLD,Lewis
0.782,0.659,1,-3.103,1,0.248,0.0696,0,0.168,0.336,148.03,audio_features,4dOmgE4ULbySxpeGObN8RL,spotify:track:4dOmgE4ULbySxpeGObN8RL,https://api.spotify.com/v1/tracks/4dOmgE4ULbySxpeGObN8RL,https://api.spotify.com/v1/audio-analysis/4dOmgE4ULbySxpeGObN8RL,131761,4,Syphilis,Juice WRLD,Lewis
0.758,0.932,3,-2.809,1,0.0372,0.0558,0,0.097,0.592,125.993,audio_features,06LFFPPS7MylCZXps3cO4m,spotify:track:06LFFPPS7MylCZXps3cO4m,https://api.spotify.com/v1/tracks/06LFFPPS7MylCZXps3cO4m,https://api.spotify.com/v1/audio-analysis/06LFFPPS7MylCZXps3cO4m,214246,4,Who Shot Cupid?,Juice WRLD,Lewis
0.597,0.767,1,-4.713,0,0.0481,0.106,0,0.107,0.205,148.009,audio_features,15LOSQ3z91ZB2wMiMhiCjZ,spotify:track:15LOSQ3z91ZB2wMiMhiCjZ,https://api.spotify.com/v1/tracks/15LOSQ3z91ZB2wMiMhiCjZ,https://api.spotify.com/v1/audio-analysis/15LOSQ3z91ZB2wMiMhiCjZ,189813,4,Desire,Juice WRLD,Lewis
0.427,0.724,0,-4.751,1,0.0844,0.125,0,0.749,0.289,140.029,audio_features,6LkawpJyy0TZJ6Z41gMVyy,spotify:track:6LkawpJyy0TZJ6Z41gMVyy,https://api.spotify.com/v1/tracks/6LkawpJyy0TZJ6Z41gMVyy,https://api.spotify.com/v1/audio-analysis/6LkawpJyy0TZJ6Z41gMVyy,325810,4,The Bees Knees,Juice WRLD,Lewis
0.678,0.681,6,-7.698,0,0.183,0.466,6.57e-4,0.263,0.525,104.014,audio_features,4Z9cAwlkruSbWblPBthygg,spotify:track:4Z9cAwlkruSbWblPBthygg,https://api.spotify.com/v1/tracks/4Z9cAwlkruSbWblPBthygg,https://api.spotify.com/v1/audio-analysis/4Z9cAwlkruSbWblPBthygg,212312,4,10 Feet,Juice WRLD,Lewis
0.617,0.791,7,-4.292,1,0.0519,0.0563,0,0.233,0.653,150.061,audio_features,4yoQbSPoj8H3O8M3EKvC74,spotify:track:4yoQbSPoj8H3O8M3EKvC74,https://api.spotify.com/v1/tracks/4yoQbSPoj8H3O8M3EKvC74,https://api.spotify.com/v1/audio-analysis/4yoQbSPoj8H3O8M3EKvC74,200137,4,Won’t Let Go,Juice WRLD,Lewis
0.621,0.804,6,-5.502,0,0.225,0.308,0,0.297,0.396,155.984,audio_features,3zM2prB16NRn1zggh1KCY0,spotify:track:3zM2prB16NRn1zggh1KCY0,https://api.spotify.com/v1/tracks/3zM2prB16NRn1zggh1KCY0,https://api.spotify.com/v1/audio-analysis/3zM2prB16NRn1zggh1KCY0,188837,4,She’s The One,Juice WRLD,Lewis
0.583,0.815,7,-4.257,1,0.0365,0.214,0,0.413,0.451,140.031,audio_features,3usM520kfIRpWNaYOwdnYI,spotify:track:3usM520kfIRpWNaYOwdnYI,https://api.spotify.com/v1/tracks/3usM520kfIRpWNaYOwdnYI,https://api.spotify.com/v1/audio-analysis/3usM520kfIRpWNaYOwdnYI,192094,4,Rider,Juice WRLD,Lewis
0.465,0.84,0,-4.35,1,0.0722,0.125,0,0.138,0.672,83.981,audio_features,6eiztdXRkooWsBt2xToMWI,spotify:track:6eiztdXRkooWsBt2xToMWI,https://api.spotify.com/v1/tracks/6eiztdXRkooWsBt2xToMWI,https://api.spotify.com/v1/audio-analysis/6eiztdXRkooWsBt2xToMWI,142026,4,Make Believe,Juice WRLD,Lewis
0.664,0.832,10,-3.166,0,0.34,0.107,0,0.776,0.498,164.144,audio_features,0baYVkFX4vIXXmIuHRWXDN,spotify:track:0baYVkFX4vIXXmIuHRWXDN,https://api.spotify.com/v1/tracks/0baYVkFX4vIXXmIuHRWXDN,https://api.spotify.com/v1/audio-analysis/0baYVkFX4vIXXmIuHRWXDN,156621,4,Out My Way,Juice WRLD,Lewis
0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,audio_features,5274I4mUMnYczyeXkGDWZN,spotify:track:5274I4mUMnYczyeXkGDWZN,https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN,https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN,141587,4,Fine China,Future,Lewis
0.613,0.6,8,-7.097,1,0.154,0.166,0,0.117,0.532,147.059,audio_features,5YAP8zpqj1eIX88makBjDe,spotify:track:5YAP8zpqj1eIX88makBjDe,https://api.spotify.com/v1/tracks/5YAP8zpqj1eIX88makBjDe,https://api.spotify.com/v1/audio-analysis/5YAP8zpqj1eIX88makBjDe,223543,4,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,Lewis
0.708,0.691,2,-5.179,1,0.0442,0.342,0,0.222,0.535,79.99,audio_features,44ShclXTOOnYtt5CnCDeGV,spotify:track:44ShclXTOOnYtt5CnCDeGV,https://api.spotify.com/v1/tracks/44ShclXTOOnYtt5CnCDeGV,https://api.spotify.com/v1/audio-analysis/44ShclXTOOnYtt5CnCDeGV,240527,4,Robbery,Juice WRLD,Lewis
0.745,0.561,0,-4.869,1,0.0807,0.0758,0,0.133,0.449,77.557,audio_features,41MCdlvXOl62B7Kv86Bb1v,spotify:track:41MCdlvXOl62B7Kv86Bb1v,https://api.spotify.com/v1/tracks/41MCdlvXOl62B7Kv86Bb1v,https://api.spotify.com/v1/audio-analysis/41MCdlvXOl62B7Kv86Bb1v,248431,4,Empty,Juice WRLD,Lewis
0.756,0.358,10,-6.297,0,0.0588,0.829,1.62e-5,0.131,0.509,110.093,audio_features,5Gnx5bNAglWcclJkuJnrys,spotify:track:5Gnx5bNAglWcclJkuJnrys,https://api.spotify.com/v1/tracks/5Gnx5bNAglWcclJkuJnrys,https://api.spotify.com/v1/audio-analysis/5Gnx5bNAglWcclJkuJnrys,60000,4,Flea Market,Tierra Whack,Lewis
0.888,0.515,1,-6.246,1,0.271,0.247,0,0.446,0.264,141.009,audio_features,5S1IUPueD0xE0vj4zU3nSf,spotify:track:5S1IUPueD0xE0vj4zU3nSf,https://api.spotify.com/v1/tracks/5S1IUPueD0xE0vj4zU3nSf,https://api.spotify.com/v1/audio-analysis/5S1IUPueD0xE0vj4zU3nSf,225893,4,Bigger Than You (feat. Drake & Quavo),2 Chainz,Lewis
